Simulation_ID,Total_Points,Out_of_Range_Count,Risk_Percentage
sim27724,9,3,33.33333333333333
sim27725,9,7,77.77777777777779
sim27726,9,3,33.33333333333333
sim27727,9,8,88.88888888888889
sim27728,9,5,55.55555555555556
sim27729,9,3,33.33333333333333
sim27730,9,4,44.44444444444444
sim27731,9,9,100.0
sim27732,9,8,88.88888888888889
sim27733,9,8,88.88888888888889
sim27734,9,5,55.55555555555556
sim27735,9,6,66.66666666666666
sim27736,9,6,66.66666666666666
sim27737,9,8,88.88888888888889
sim27738,9,2,22.22222222222222
sim27739,9,8,88.88888888888889
sim27740,9,7,77.77777777777779
sim27741,9,6,66.66666666666666
sim27742,9,6,66.66666666666666
sim27743,9,8,88.88888888888889
sim27744,9,4,44.44444444444444
sim27745,9,8,88.88888888888889
sim27746,9,0,0.0
sim27747,9,8,88.88888888888889
sim27748,9,8,88.88888888888889
sim27749,9,5,55.55555555555556
sim27750,9,7,77.77777777777779
sim27751,9,8,88.88888888888889
sim27752,9,5,55.55555555555556
sim27753,9,8,88.88888888888889
sim27754,9,2,22.22222222222222
sim27755,9,5,55.55555555555556
sim27756,9,2,22.22222222222222
sim27757,9,3,33.33333333333333
sim27758,9,8,88.88888888888889
sim27759,9,8,88.88888888888889
sim27760,9,9,100.0
sim27761,9,8,88.88888888888889
sim27762,9,9,100.0
sim27763,9,4,44.44444444444444
sim27764,9,4,44.44444444444444
sim27765,9,4,44.44444444444444
sim27766,9,4,44.44444444444444
sim27767,9,9,100.0
sim27768,9,5,55.55555555555556
sim27769,9,8,88.88888888888889
sim27770,9,4,44.44444444444444
sim27771,9,5,55.55555555555556
sim27772,9,3,33.33333333333333
sim27773,9,8,88.88888888888889
sim27774,9,8,88.88888888888889
sim27775,9,8,88.88888888888889
sim27776,9,7,77.77777777777779
sim27777,9,9,100.0
sim27778,9,6,66.66666666666666
sim27779,9,4,44.44444444444444
sim27780,9,6,66.66666666666666
sim27781,9,6,66.66666666666666
sim27782,9,4,44.44444444444444
sim27783,9,8,88.88888888888889
sim27784,9,7,77.77777777777779
sim27785,9,5,55.55555555555556
sim27786,9,2,22.22222222222222
sim27787,9,8,88.88888888888889
sim27788,9,3,33.33333333333333
sim27789,9,8,88.88888888888889
sim27790,9,3,33.33333333333333
sim27791,9,6,66.66666666666666
sim27792,9,3,33.33333333333333
sim27793,9,8,88.88888888888889
sim27794,9,4,44.44444444444444
sim27795,9,4,44.44444444444444
sim27796,9,6,66.66666666666666
sim27797,9,4,44.44444444444444
sim27798,9,3,33.33333333333333
sim27799,9,8,88.88888888888889
sim27800,9,3,33.33333333333333
sim27801,9,8,88.88888888888889
sim27802,9,1,11.11111111111111
sim27803,9,7,77.77777777777779
sim27804,9,5,55.55555555555556
sim27805,9,6,66.66666666666666
sim27806,9,8,88.88888888888889
sim27807,9,8,88.88888888888889
sim27808,9,5,55.55555555555556
sim27809,9,3,33.33333333333333
sim27810,9,7,77.77777777777779
sim27811,9,8,88.88888888888889
sim27812,9,9,100.0
sim27813,9,8,88.88888888888889
sim27814,9,8,88.88888888888889
sim27815,9,8,88.88888888888889
sim27816,9,7,77.77777777777779
sim27817,9,4,44.44444444444444
sim27818,9,0,0.0
sim27819,9,8,88.88888888888889
sim27820,9,3,33.33333333333333
sim27821,9,6,66.66666666666666
sim27822,9,7,77.77777777777779
sim27823,9,5,55.55555555555556
sim27824,9,3,33.33333333333333
sim27825,9,8,88.88888888888889
sim27826,9,7,77.77777777777779
sim27827,9,8,88.88888888888889
sim27828,9,3,33.33333333333333
sim27829,9,8,88.88888888888889
sim27830,9,2,22.22222222222222
sim27831,9,4,44.44444444444444
sim27832,9,6,66.66666666666666
sim27833,9,2,22.22222222222222
sim27834,9,3,33.33333333333333
sim27835,9,8,88.88888888888889
sim27836,9,5,55.55555555555556
sim27837,9,8,88.88888888888889
sim27838,9,7,77.77777777777779
sim27839,9,2,22.22222222222222
sim27840,9,3,33.33333333333333
sim27841,9,4,44.44444444444444
sim27842,9,8,88.88888888888889
sim27843,9,3,33.33333333333333
sim27844,9,8,88.88888888888889
sim27845,9,5,55.55555555555556
sim27846,9,4,44.44444444444444
sim27847,9,6,66.66666666666666
sim27848,9,8,88.88888888888889
sim27849,9,5,55.55555555555556
sim27850,9,7,77.77777777777779
sim27851,9,4,44.44444444444444
sim27852,9,8,88.88888888888889
sim27853,9,8,88.88888888888889
sim27854,9,7,77.77777777777779
sim27855,9,2,22.22222222222222
sim27856,9,3,33.33333333333333
sim27857,9,8,88.88888888888889
sim27858,9,8,88.88888888888889
sim27859,9,6,66.66666666666666
sim27860,9,8,88.88888888888889
sim27861,9,4,44.44444444444444
sim27862,9,4,44.44444444444444
sim27863,9,2,22.22222222222222
sim27864,9,8,88.88888888888889
sim27865,9,4,44.44444444444444
sim27866,9,5,55.55555555555556
sim27867,9,8,88.88888888888889
sim27868,9,8,88.88888888888889
sim27869,9,4,44.44444444444444
sim27870,9,8,88.88888888888889
sim27871,9,4,44.44444444444444
sim27872,9,8,88.88888888888889
sim27873,9,8,88.88888888888889
sim27874,9,7,77.77777777777779
sim27875,9,3,33.33333333333333
sim27876,9,4,44.44444444444444
sim27877,9,2,22.22222222222222
sim27878,9,8,88.88888888888889
sim27879,9,5,55.55555555555556
sim27880,9,8,88.88888888888889
sim27881,9,2,22.22222222222222
sim27882,9,3,33.33333333333333
sim27883,9,8,88.88888888888889
sim27884,9,5,55.55555555555556
sim27885,9,6,66.66666666666666
sim27886,9,8,88.88888888888889
sim27887,9,3,33.33333333333333
sim27888,9,8,88.88888888888889
sim27889,9,2,22.22222222222222
sim27890,9,4,44.44444444444444
sim27891,9,3,33.33333333333333
sim27892,9,7,77.77777777777779
sim27893,9,4,44.44444444444444
sim27894,9,8,88.88888888888889
sim27895,9,9,100.0
sim27896,9,7,77.77777777777779
sim27897,9,3,33.33333333333333
sim27898,9,4,44.44444444444444
sim27899,9,6,66.66666666666666
sim27900,9,5,55.55555555555556
sim27901,9,8,88.88888888888889
sim27902,9,8,88.88888888888889
sim27903,9,1,11.11111111111111
sim27904,9,3,33.33333333333333
sim27905,9,8,88.88888888888889
sim27906,9,5,55.55555555555556
sim27907,9,2,22.22222222222222
sim27908,9,2,22.22222222222222
sim27909,9,8,88.88888888888889
sim27910,9,8,88.88888888888889
sim27911,9,6,66.66666666666666
sim27912,9,8,88.88888888888889
sim27913,9,1,11.11111111111111
sim27914,9,7,77.77777777777779
sim27915,9,5,55.55555555555556
sim27916,9,8,88.88888888888889
sim27917,9,6,66.66666666666666
sim27918,9,8,88.88888888888889
sim27919,9,9,100.0
sim27920,9,8,88.88888888888889
sim27921,9,8,88.88888888888889
sim27922,9,5,55.55555555555556
sim27923,9,6,66.66666666666666
sim27924,9,7,77.77777777777779
sim27925,9,2,22.22222222222222
sim27926,9,8,88.88888888888889
sim27927,9,3,33.33333333333333
sim27928,9,8,88.88888888888889
sim27929,9,9,100.0
sim27930,9,8,88.88888888888889
sim27931,9,6,66.66666666666666
sim27932,9,8,88.88888888888889
sim27933,9,7,77.77777777777779
sim27934,9,8,88.88888888888889
sim27935,9,3,33.33333333333333
sim27936,9,3,33.33333333333333
sim27937,9,8,88.88888888888889
sim27938,9,8,88.88888888888889
sim27939,9,9,100.0
sim27940,9,8,88.88888888888889
sim27941,9,4,44.44444444444444
sim27942,9,8,88.88888888888889
sim27943,9,6,66.66666666666666
sim27944,9,4,44.44444444444444
sim27945,9,1,11.11111111111111
sim27946,9,8,88.88888888888889
sim27947,9,7,77.77777777777779
sim27948,9,8,88.88888888888889
sim27949,9,8,88.88888888888889
sim27950,9,4,44.44444444444444
sim27951,9,6,66.66666666666666
sim27952,9,8,88.88888888888889
sim27953,9,4,44.44444444444444
sim27954,9,8,88.88888888888889
sim27955,9,7,77.77777777777779
sim27956,9,8,88.88888888888889
sim27957,9,9,100.0
sim27958,9,4,44.44444444444444
sim27959,9,6,66.66666666666666
sim27960,9,8,88.88888888888889
sim27961,9,1,11.11111111111111
sim27962,9,8,88.88888888888889
sim27963,9,4,44.44444444444444
sim27964,9,8,88.88888888888889
sim27965,9,4,44.44444444444444
sim27966,9,6,66.66666666666666
sim27967,9,1,11.11111111111111
sim27968,9,6,66.66666666666666
sim27969,9,3,33.33333333333333
sim27970,9,7,77.77777777777779
sim27971,9,8,88.88888888888889
sim27972,9,3,33.33333333333333
sim27973,9,9,100.0
sim27974,9,3,33.33333333333333
sim27975,9,5,55.55555555555556
sim27976,9,5,55.55555555555556
sim27977,9,7,77.77777777777779
sim27978,9,7,77.77777777777779
sim27979,9,8,88.88888888888889
sim27980,9,1,11.11111111111111
sim27981,9,7,77.77777777777779
sim27982,9,4,44.44444444444444
sim27983,9,8,88.88888888888889
sim27984,9,5,55.55555555555556
sim27985,9,5,55.55555555555556
sim27986,9,1,11.11111111111111
sim27987,9,9,100.0
sim27988,9,8,88.88888888888889
sim27989,9,8,88.88888888888889
sim27990,9,3,33.33333333333333
sim27991,9,5,55.55555555555556
sim27992,9,4,44.44444444444444
sim27993,9,6,66.66666666666666
sim27994,9,1,11.11111111111111
sim27995,9,8,88.88888888888889
sim27996,9,7,77.77777777777779
sim27997,9,8,88.88888888888889
sim27998,9,6,66.66666666666666
sim27999,9,8,88.88888888888889
sim28000,9,7,77.77777777777779
sim28001,9,8,88.88888888888889
sim28002,9,2,22.22222222222222
sim28003,9,7,77.77777777777779
sim28004,9,8,88.88888888888889
sim28005,9,4,44.44444444444444
sim28006,9,7,77.77777777777779
sim28007,9,8,88.88888888888889
sim28008,9,3,33.33333333333333
sim28009,9,8,88.88888888888889
sim28010,9,2,22.22222222222222
sim28011,9,6,66.66666666666666
sim28012,9,4,44.44444444444444
sim28013,9,2,22.22222222222222
sim28014,9,6,66.66666666666666
sim28015,9,7,77.77777777777779
sim28016,9,8,88.88888888888889
sim28017,9,8,88.88888888888889
sim28018,9,9,100.0
sim28019,9,4,44.44444444444444
sim28020,9,4,44.44444444444444
sim28021,9,6,66.66666666666666
sim28022,9,4,44.44444444444444
sim28023,9,8,88.88888888888889
sim28024,9,5,55.55555555555556
sim28025,9,8,88.88888888888889
sim28026,9,2,22.22222222222222
sim28027,9,4,44.44444444444444
sim28028,9,1,11.11111111111111
sim28029,9,7,77.77777777777779
sim28030,9,8,88.88888888888889
sim28031,9,8,88.88888888888889
sim28032,9,4,44.44444444444444
sim28033,9,8,88.88888888888889
sim28034,9,6,66.66666666666666
sim28035,9,5,55.55555555555556
sim28036,9,6,66.66666666666666
sim28037,9,6,66.66666666666666
sim28038,9,4,44.44444444444444
sim28039,9,8,88.88888888888889
sim28040,9,7,77.77777777777779
sim28041,9,4,44.44444444444444
sim28042,9,4,44.44444444444444
sim28043,9,8,88.88888888888889
sim28044,9,2,22.22222222222222
sim28045,9,8,88.88888888888889
sim28046,9,2,22.22222222222222
sim28047,9,8,88.88888888888889
sim28048,9,3,33.33333333333333
sim28049,9,8,88.88888888888889
sim28050,9,5,55.55555555555556
sim28051,9,3,33.33333333333333
sim28052,9,8,88.88888888888889
sim28053,9,4,44.44444444444444
sim28054,9,5,55.55555555555556
sim28055,9,8,88.88888888888889
sim28056,9,2,22.22222222222222
sim28057,9,8,88.88888888888889
sim28058,9,2,22.22222222222222
sim28059,9,8,88.88888888888889
sim28060,9,5,55.55555555555556
sim28061,9,6,66.66666666666666
sim28062,9,8,88.88888888888889
sim28063,9,8,88.88888888888889
sim28064,9,3,33.33333333333333
sim28065,9,4,44.44444444444444
sim28066,9,6,66.66666666666666
sim28067,9,6,66.66666666666666
sim28068,9,9,100.0
sim28069,9,8,88.88888888888889
sim28070,9,8,88.88888888888889
sim28071,9,7,77.77777777777779
sim28072,9,7,77.77777777777779
sim28073,9,6,66.66666666666666
sim28074,9,0,0.0
sim28075,9,8,88.88888888888889
sim28076,9,4,44.44444444444444
sim28077,9,8,88.88888888888889
sim28078,9,8,88.88888888888889
sim28079,9,4,44.44444444444444
sim28080,9,3,33.33333333333333
sim28081,9,8,88.88888888888889
sim28082,9,7,77.77777777777779
sim28083,9,8,88.88888888888889
sim28084,9,5,55.55555555555556
sim28085,9,8,88.88888888888889
sim28086,9,6,66.66666666666666
sim28087,9,4,44.44444444444444
sim28088,9,3,33.33333333333333
sim28089,9,3,33.33333333333333
sim28090,9,2,22.22222222222222
sim28091,9,7,77.77777777777779
sim28092,9,4,44.44444444444444
sim28093,9,8,88.88888888888889
sim28094,9,6,66.66666666666666
sim28095,9,1,11.11111111111111
sim28096,9,3,33.33333333333333
sim28097,9,4,44.44444444444444
sim28098,9,8,88.88888888888889
sim28099,9,3,33.33333333333333
sim28100,9,9,100.0
sim28101,9,7,77.77777777777779
sim28102,9,4,44.44444444444444
sim28103,9,7,77.77777777777779
sim28104,9,8,88.88888888888889
sim28105,9,7,77.77777777777779
sim28106,9,6,66.66666666666666
sim28107,9,2,22.22222222222222
sim28108,9,8,88.88888888888889
sim28109,9,8,88.88888888888889
sim28110,9,8,88.88888888888889
sim28111,9,2,22.22222222222222
sim28112,9,5,55.55555555555556
sim28113,9,8,88.88888888888889
sim28114,9,8,88.88888888888889
sim28115,9,6,66.66666666666666
sim28116,9,9,100.0
sim28117,9,2,22.22222222222222
sim28118,9,4,44.44444444444444
sim28119,9,2,22.22222222222222
sim28120,9,8,88.88888888888889
sim28121,9,4,44.44444444444444
sim28122,9,5,55.55555555555556
sim28123,9,8,88.88888888888889
sim28124,9,8,88.88888888888889
sim28125,9,4,44.44444444444444
sim28126,9,4,44.44444444444444
sim28127,9,3,33.33333333333333
sim28128,9,8,88.88888888888889
sim28129,9,8,88.88888888888889
sim28130,9,7,77.77777777777779
sim28131,9,3,33.33333333333333
sim28132,9,4,44.44444444444444
sim28133,9,3,33.33333333333333
sim28134,9,8,88.88888888888889
sim28135,9,6,66.66666666666666
sim28136,9,8,88.88888888888889
sim28137,9,5,55.55555555555556
sim28138,9,5,55.55555555555556
sim28139,9,4,44.44444444444444
sim28140,9,6,66.66666666666666
sim28141,9,6,66.66666666666666
sim28142,9,8,88.88888888888889
sim28143,9,3,33.33333333333333
sim28144,9,8,88.88888888888889
sim28145,9,1,11.11111111111111
sim28146,9,7,77.77777777777779
sim28147,9,2,22.22222222222222
sim28148,9,6,66.66666666666666
sim28149,9,4,44.44444444444444
sim28150,9,8,88.88888888888889
sim28151,9,9,100.0
sim28152,9,7,77.77777777777779
sim28153,9,2,22.22222222222222
sim28154,9,5,55.55555555555556
sim28155,9,6,66.66666666666666
sim28156,9,3,33.33333333333333
sim28157,9,8,88.88888888888889
sim28158,9,8,88.88888888888889
sim28159,9,3,33.33333333333333
sim28160,9,4,44.44444444444444
sim28161,9,8,88.88888888888889
sim28162,9,5,55.55555555555556
sim28163,9,2,22.22222222222222
sim28164,9,3,33.33333333333333
sim28165,9,6,66.66666666666666
sim28166,9,9,100.0
sim28167,9,7,77.77777777777779
sim28168,9,8,88.88888888888889
sim28169,9,3,33.33333333333333
sim28170,9,8,88.88888888888889
sim28171,9,6,66.66666666666666
sim28172,9,8,88.88888888888889
sim28173,9,6,66.66666666666666
sim28174,9,8,88.88888888888889
sim28175,9,9,100.0
sim28176,9,8,88.88888888888889
sim28177,9,7,77.77777777777779
sim28178,9,7,77.77777777777779
sim28179,9,4,44.44444444444444
sim28180,9,6,66.66666666666666
sim28181,9,2,22.22222222222222
sim28182,9,8,88.88888888888889
sim28183,9,3,33.33333333333333
sim28184,9,9,100.0
sim28185,9,9,100.0
sim28186,9,8,88.88888888888889
sim28187,9,6,66.66666666666666
sim28188,9,4,44.44444444444444
sim28189,9,6,66.66666666666666
sim28190,9,8,88.88888888888889
sim28191,9,3,33.33333333333333
sim28192,9,6,66.66666666666666
sim28193,9,8,88.88888888888889
sim28194,9,8,88.88888888888889
sim28195,9,9,100.0
sim28196,9,8,88.88888888888889
sim28197,9,7,77.77777777777779
sim28198,9,7,77.77777777777779
sim28199,9,7,77.77777777777779
sim28200,9,2,22.22222222222222
sim28201,9,1,11.11111111111111
sim28202,9,5,55.55555555555556
sim28203,9,4,44.44444444444444
sim28204,9,8,88.88888888888889
sim28205,9,8,88.88888888888889
sim28206,9,4,44.44444444444444
sim28207,9,6,66.66666666666666
sim28208,9,8,88.88888888888889
sim28209,9,5,55.55555555555556
sim28210,9,9,100.0
sim28211,9,4,44.44444444444444
sim28212,9,8,88.88888888888889
sim28213,9,7,77.77777777777779
sim28214,9,4,44.44444444444444
sim28215,9,6,66.66666666666666
sim28216,9,8,88.88888888888889
sim28217,9,1,11.11111111111111
sim28218,9,8,88.88888888888889
sim28219,9,4,44.44444444444444
sim28220,9,9,100.0
sim28221,9,7,77.77777777777779
sim28222,9,5,55.55555555555556
sim28223,9,2,22.22222222222222
sim28224,9,3,33.33333333333333
sim28225,9,4,44.44444444444444
sim28226,9,6,66.66666666666666
sim28227,9,8,88.88888888888889
sim28228,9,3,33.33333333333333
sim28229,9,9,100.0
sim28230,9,4,44.44444444444444
sim28231,9,5,55.55555555555556
sim28232,9,4,44.44444444444444
sim28233,9,8,88.88888888888889
sim28234,9,7,77.77777777777779
sim28235,9,8,88.88888888888889
sim28236,9,3,33.33333333333333
sim28237,9,7,77.77777777777779
sim28238,9,3,33.33333333333333
sim28239,9,8,88.88888888888889
sim28240,9,4,44.44444444444444
sim28241,9,2,22.22222222222222
sim28242,9,1,11.11111111111111
sim28243,9,8,88.88888888888889
sim28244,9,8,88.88888888888889
sim28245,9,8,88.88888888888889
sim28246,9,5,55.55555555555556
sim28247,9,5,55.55555555555556
sim28248,9,6,66.66666666666666
sim28249,9,8,88.88888888888889
sim28250,9,2,22.22222222222222
sim28251,9,8,88.88888888888889
sim28252,9,7,77.77777777777779
sim28253,9,5,55.55555555555556
sim28254,9,8,88.88888888888889
sim28255,9,8,88.88888888888889
sim28256,9,4,44.44444444444444
sim28257,9,8,88.88888888888889
sim28258,9,0,0.0
sim28259,9,8,88.88888888888889
sim28260,9,8,88.88888888888889
sim28261,9,5,55.55555555555556
sim28262,9,6,66.66666666666666
sim28263,9,8,88.88888888888889
sim28264,9,6,66.66666666666666
sim28265,9,8,88.88888888888889
sim28266,9,2,22.22222222222222
sim28267,9,2,22.22222222222222
sim28268,9,2,22.22222222222222
sim28269,9,5,55.55555555555556
sim28270,9,8,88.88888888888889
sim28271,9,8,88.88888888888889
sim28272,9,9,100.0
sim28273,9,8,88.88888888888889
sim28274,9,9,100.0
sim28275,9,5,55.55555555555556
sim28276,9,4,44.44444444444444
sim28277,9,4,44.44444444444444
sim28278,9,4,44.44444444444444
sim28279,9,8,88.88888888888889
sim28280,9,6,66.66666666666666
sim28281,9,8,88.88888888888889
sim28282,9,3,33.33333333333333
sim28283,9,5,55.55555555555556
sim28284,9,2,22.22222222222222
sim28285,9,8,88.88888888888889
sim28286,9,6,66.66666666666666
sim28287,9,7,77.77777777777779
sim28288,9,7,77.77777777777779
sim28289,9,9,100.0
sim28290,9,6,66.66666666666666
sim28291,9,5,55.55555555555556
sim28292,9,6,66.66666666666666
sim28293,9,5,55.55555555555556
sim28294,9,4,44.44444444444444
sim28295,9,8,88.88888888888889
sim28296,9,7,77.77777777777779
sim28297,9,6,66.66666666666666
sim28298,9,2,22.22222222222222
sim28299,9,8,88.88888888888889
sim28300,9,4,44.44444444444444
sim28301,9,8,88.88888888888889
sim28302,9,2,22.22222222222222
sim28303,9,7,77.77777777777779
sim28304,9,3,33.33333333333333
sim28305,9,7,77.77777777777779
sim28306,9,4,44.44444444444444
sim28307,9,3,33.33333333333333
sim28308,9,8,88.88888888888889
sim28309,9,4,44.44444444444444
sim28310,9,3,33.33333333333333
sim28311,9,8,88.88888888888889
sim28312,9,2,22.22222222222222
sim28313,9,8,88.88888888888889
sim28314,9,2,22.22222222222222
sim28315,9,4,44.44444444444444
sim28316,9,6,66.66666666666666
sim28317,9,8,88.88888888888889
sim28318,9,8,88.88888888888889
sim28319,9,8,88.88888888888889
sim28320,9,7,77.77777777777779
sim28321,9,4,44.44444444444444
sim28322,9,6,66.66666666666666
sim28323,9,8,88.88888888888889
sim28324,9,9,100.0
sim28325,9,8,88.88888888888889
sim28326,9,8,88.88888888888889
sim28327,9,7,77.77777777777779
sim28328,9,7,77.77777777777779
sim28329,9,4,44.44444444444444
sim28330,9,0,0.0
sim28331,9,8,88.88888888888889
sim28332,9,2,22.22222222222222
sim28333,9,5,55.55555555555556
sim28334,9,8,88.88888888888889
sim28335,9,3,33.33333333333333
sim28336,9,2,22.22222222222222
sim28337,9,8,88.88888888888889
sim28338,9,7,77.77777777777779
sim28339,9,8,88.88888888888889
sim28340,9,4,44.44444444444444
sim28341,9,8,88.88888888888889
sim28342,9,1,11.11111111111111
sim28343,9,5,55.55555555555556
sim28344,9,5,55.55555555555556
sim28345,9,4,44.44444444444444
sim28346,9,4,44.44444444444444
sim28347,9,8,88.88888888888889
sim28348,9,7,77.77777777777779
sim28349,9,8,88.88888888888889
sim28350,9,6,66.66666666666666
sim28351,9,1,11.11111111111111
sim28352,9,4,44.44444444444444
sim28353,9,6,66.66666666666666
sim28354,9,8,88.88888888888889
sim28355,9,4,44.44444444444444
sim28356,9,8,88.88888888888889
sim28357,9,5,55.55555555555556
sim28358,9,4,44.44444444444444
sim28359,9,5,55.55555555555556
sim28360,9,8,88.88888888888889
sim28361,9,3,33.33333333333333
sim28362,9,7,77.77777777777779
sim28363,9,5,55.55555555555556
sim28364,9,8,88.88888888888889
sim28365,9,8,88.88888888888889
sim28366,9,8,88.88888888888889
sim28367,9,2,22.22222222222222
sim28368,9,3,33.33333333333333
sim28369,9,8,88.88888888888889
sim28370,9,8,88.88888888888889
sim28371,9,6,66.66666666666666
sim28372,9,8,88.88888888888889
sim28373,9,4,44.44444444444444
sim28374,9,4,44.44444444444444
sim28375,9,1,11.11111111111111
sim28376,9,8,88.88888888888889
sim28377,9,4,44.44444444444444
sim28378,9,4,44.44444444444444
sim28379,9,8,88.88888888888889
sim28380,9,8,88.88888888888889
